,Review,Reviews_Token,Reviews_Lemm,Sentiment_TextBlob,Sentiment_VADER,Bigrams,Trigrams,Label
20,great locat time squar disappoint window view food drink good hrc,"['great', 'locat', 'time', 'squar', 'disappoint', 'window', 'view', 'food', 'drink', 'good', 'hrc']","['great', 'locat', 'time', 'squar', 'disappoint', 'window', 'view', 'food', 'drink', 'good', 'hrc']",0.75,0.6486,"[('great', 'locat'), ('locat', 'time'), ('time', 'squar'), ('squar', 'disappoint'), ('disappoint', 'window'), ('window', 'view'), ('view', 'food'), ('food', 'drink'), ('drink', 'good'), ('good', 'hrc')]","[('great', 'locat', 'time'), ('locat', 'time', 'squar'), ('time', 'squar', 'disappoint'), ('squar', 'disappoint', 'window'), ('disappoint', 'window', 'view'), ('window', 'view', 'food'), ('view', 'food', 'drink'), ('food', 'drink', 'good'), ('drink', 'good', 'hrc')]",Postive
21,great atmospher good food order origin burger chardonnay wine california amaz,"['great', 'atmospher', 'good', 'food', 'order', 'origin', 'burger', 'chardonnay', 'wine', 'california', 'amaz']","['great', 'atmospher', 'good', 'food', 'order', 'origin', 'burger', 'chardonnay', 'wine', 'california', 'amaz']",0.75,0.7906,"[('great', 'atmospher'), ('atmospher', 'good'), ('good', 'food'), ('food', 'order'), ('order', 'origin'), ('origin', 'burger'), ('burger', 'chardonnay'), ('chardonnay', 'wine'), ('wine', 'california'), ('california', 'amaz')]","[('great', 'atmospher', 'good'), ('atmospher', 'good', 'food'), ('good', 'food', 'order'), ('food', 'order', 'origin'), ('order', 'origin', 'burger'), ('origin', 'burger', 'chardonnay'), ('burger', 'chardonnay', 'wine'), ('chardonnay', 'wine', 'california'), ('wine', 'california', 'amaz')]",Postive
22,great time cocktail dinner crowd electrifi wait short book tabl satisfi worth visit,"['great', 'time', 'cocktail', 'dinner', 'crowd', 'electrifi', 'wait', 'short', 'book', 'tabl', 'satisfi', 'worth', 'visit']","['great', 'time', 'cocktail', 'dinner', 'crowd', 'electrifi', 'wait', 'short', 'book', 'tabl', 'satisfi', 'worth', 'visit']",0.3666666666666667,0.7184,"[('great', 'time'), ('time', 'cocktail'), ('cocktail', 'dinner'), ('dinner', 'crowd'), ('crowd', 'electrifi'), ('electrifi', 'wait'), ('wait', 'short'), ('short', 'book'), ('book', 'tabl'), ('tabl', 'satisfi'), ('satisfi', 'worth'), ('worth', 'visit')]","[('great', 'time', 'cocktail'), ('time', 'cocktail', 'dinner'), ('cocktail', 'dinner', 'crowd'), ('dinner', 'crowd', 'electrifi'), ('crowd', 'electrifi', 'wait'), ('electrifi', 'wait', 'short'), ('wait', 'short', 'book'), ('short', 'book', 'tabl'), ('book', 'tabl', 'satisfi'), ('tabl', 'satisfi', 'worth'), ('satisfi', 'worth', 'visit')]",Postive
23,alway take hrc son birthday like busi vibe surround standard offer time squar establish huge rib rack cold beer friendli wait staff,"['alway', 'take', 'hrc', 'son', 'birthday', 'like', 'busi', 'vibe', 'surround', 'standard', 'offer', 'time', 'squar', 'establish', 'huge', 'rib', 'rack', 'cold', 'beer', 'friendli', 'wait', 'staff']","['alway', 'take', 'hrc', 'son', 'birthday', 'like', 'busi', 'vibe', 'surround', 'standard', 'offer', 'time', 'squar', 'establish', 'huge', 'rib', 'rack', 'cold', 'beer', 'friendli', 'wait', 'staff']",-0.06666666666666664,0.5859,"[('alway', 'take'), ('take', 'hrc'), ('hrc', 'son'), ('son', 'birthday'), ('birthday', 'like'), ('like', 'busi'), ('busi', 'vibe'), ('vibe', 'surround'), ('surround', 'standard'), ('standard', 'offer'), ('offer', 'time'), ('time', 'squar'), ('squar', 'establish'), ('establish', 'huge'), ('huge', 'rib'), ('rib', 'rack'), ('rack', 'cold'), ('cold', 'beer'), ('beer', 'friendli'), ('friendli', 'wait'), ('wait', 'staff')]","[('alway', 'take', 'hrc'), ('take', 'hrc', 'son'), ('hrc', 'son', 'birthday'), ('son', 'birthday', 'like'), ('birthday', 'like', 'busi'), ('like', 'busi', 'vibe'), ('busi', 'vibe', 'surround'), ('vibe', 'surround', 'standard'), ('surround', 'standard', 'offer'), ('standard', 'offer', 'time'), ('offer', 'time', 'squar'), ('time', 'squar', 'establish'), ('squar', 'establish', 'huge'), ('establish', 'huge', 'rib'), ('huge', 'rib', 'rack'), ('rib', 'rack', 'cold'), ('rack', 'cold', 'beer'), ('cold', 'beer', 'friendli'), ('beer', 'friendli', 'wait'), ('friendli', 'wait', 'staff')]",Postive
24,great servic food good fair high price host arriv great got would recommend famili fun night,"['great', 'servic', 'food', 'good', 'fair', 'high', 'price', 'host', 'arriv', 'great', 'got', 'would', 'recommend', 'famili', 'fun', 'night']","['great', 'servic', 'food', 'good', 'fair', 'high', 'price', 'host', 'arriv', 'great', 'get', 'would', 'recommend', 'famili', 'fun', 'night']",0.5766666666666667,0.9595,"[('great', 'servic'), ('servic', 'food'), ('food', 'good'), ('good', 'fair'), ('fair', 'high'), ('high', 'price'), ('price', 'host'), ('host', 'arriv'), ('arriv', 'great'), ('great', 'get'), ('get', 'would'), ('would', 'recommend'), ('recommend', 'famili'), ('famili', 'fun'), ('fun', 'night')]","[('great', 'servic', 'food'), ('servic', 'food', 'good'), ('food', 'good', 'fair'), ('good', 'fair', 'high'), ('fair', 'high', 'price'), ('high', 'price', 'host'), ('price', 'host', 'arriv'), ('host', 'arriv', 'great'), ('arriv', 'great', 'get'), ('great', 'get', 'would'), ('get', 'would', 'recommend'), ('would', 'recommend', 'famili'), ('recommend', 'famili', 'fun'), ('famili', 'fun', 'night')]",Postive
25,everywher travel go hard rock good food friendli staff everi time never wait tabl,"['everywher', 'travel', 'go', 'hard', 'rock', 'good', 'food', 'friendli', 'staff', 'everi', 'time', 'never', 'wait', 'tabl']","['everywher', 'travel', 'go', 'hard', 'rock', 'good', 'food', 'friendli', 'staff', 'everi', 'time', 'never', 'wait', 'tabl']",0.20416666666666664,0.3612,"[('everywher', 'travel'), ('travel', 'go'), ('go', 'hard'), ('hard', 'rock'), ('rock', 'good'), ('good', 'food'), ('food', 'friendli'), ('friendli', 'staff'), ('staff', 'everi'), ('everi', 'time'), ('time', 'never'), ('never', 'wait'), ('wait', 'tabl')]","[('everywher', 'travel', 'go'), ('travel', 'go', 'hard'), ('go', 'hard', 'rock'), ('hard', 'rock', 'good'), ('rock', 'good', 'food'), ('good', 'food', 'friendli'), ('food', 'friendli', 'staff'), ('friendli', 'staff', 'everi'), ('staff', 'everi', 'time'), ('everi', 'time', 'never'), ('time', 'never', 'wait'), ('never', 'wait', 'tabl')]",Postive
26,amaz servic realli good food love everi min realli accommod young son late even nice dinner good look around seat quickli even reserv,"['amaz', 'servic', 'realli', 'good', 'food', 'love', 'everi', 'min', 'realli', 'accommod', 'young', 'son', 'late', 'even', 'nice', 'dinner', 'good', 'look', 'around', 'seat', 'quickli', 'even', 'reserv']","['amaz', 'servic', 'realli', 'good', 'food', 'love', 'everi', 'min', 'realli', 'accommod', 'young', 'son', 'late', 'even', 'nice', 'dinner', 'good', 'look', 'around', 'seat', 'quickli', 'even', 'reserv']",0.3833333333333333,0.9153,"[('amaz', 'servic'), ('servic', 'realli'), ('realli', 'good'), ('good', 'food'), ('food', 'love'), ('love', 'everi'), ('everi', 'min'), ('min', 'realli'), ('realli', 'accommod'), ('accommod', 'young'), ('young', 'son'), ('son', 'late'), ('late', 'even'), ('even', 'nice'), ('nice', 'dinner'), ('dinner', 'good'), ('good', 'look'), ('look', 'around'), ('around', 'seat'), ('seat', 'quickli'), ('quickli', 'even'), ('even', 'reserv')]","[('amaz', 'servic', 'realli'), ('servic', 'realli', 'good'), ('realli', 'good', 'food'), ('good', 'food', 'love'), ('food', 'love', 'everi'), ('love', 'everi', 'min'), ('everi', 'min', 'realli'), ('min', 'realli', 'accommod'), ('realli', 'accommod', 'young'), ('accommod', 'young', 'son'), ('young', 'son', 'late'), ('son', 'late', 'even'), ('late', 'even', 'nice'), ('even', 'nice', 'dinner'), ('nice', 'dinner', 'good'), ('dinner', 'good', 'look'), ('good', 'look', 'around'), ('look', 'around', 'seat'), ('around', 'seat', 'quickli'), ('seat', 'quickli', 'even'), ('quickli', 'even', 'reserv')]",Postive
27,good food good servic nice decor locat ofcours perfect must place visit ny,"['good', 'food', 'good', 'servic', 'nice', 'decor', 'locat', 'ofcours', 'perfect', 'must', 'place', 'visit', 'ny']","['good', 'food', 'good', 'servic', 'nice', 'decor', 'locat', 'ofcours', 'perfect', 'must', 'place', 'visit', 'ny']",0.75,0.9062,"[('good', 'food'), ('food', 'good'), ('good', 'servic'), ('servic', 'nice'), ('nice', 'decor'), ('decor', 'locat'), ('locat', 'ofcours'), ('ofcours', 'perfect'), ('perfect', 'must'), ('must', 'place'), ('place', 'visit'), ('visit', 'ny')]","[('good', 'food', 'good'), ('food', 'good', 'servic'), ('good', 'servic', 'nice'), ('servic', 'nice', 'decor'), ('nice', 'decor', 'locat'), ('decor', 'locat', 'ofcours'), ('locat', 'ofcours', 'perfect'), ('ofcours', 'perfect', 'must'), ('perfect', 'must', 'place'), ('must', 'place', 'visit'), ('place', 'visit', 'ny')]",Postive
28,staff couldnâ enough us food delici also cocktail restaur clean atmospher amaz,"['staff', 'couldnâ', 'enough', 'us', 'food', 'delici', 'also', 'cocktail', 'restaur', 'clean', 'atmospher', 'amaz']","['staff', 'couldnâ', 'enough', 'us', 'food', 'delici', 'also', 'cocktail', 'restaur', 'clean', 'atmospher', 'amaz']",0.18333333333333335,0.4019,"[('staff', 'couldnâ'), ('couldnâ', 'enough'), ('enough', 'us'), ('us', 'food'), ('food', 'delici'), ('delici', 'also'), ('also', 'cocktail'), ('cocktail', 'restaur'), ('restaur', 'clean'), ('clean', 'atmospher'), ('atmospher', 'amaz')]","[('staff', 'couldnâ', 'enough'), ('couldnâ', 'enough', 'us'), ('enough', 'us', 'food'), ('us', 'food', 'delici'), ('food', 'delici', 'also'), ('delici', 'also', 'cocktail'), ('also', 'cocktail', 'restaur'), ('cocktail', 'restaur', 'clean'), ('restaur', 'clean', 'atmospher'), ('clean', 'atmospher', 'amaz')]",Postive
29,although reduc food portion still good place eat enjoy full even famili,"['although', 'reduc', 'food', 'portion', 'still', 'good', 'place', 'eat', 'enjoy', 'full', 'even', 'famili']","['although', 'reduc', 'food', 'portion', 'still', 'good', 'place', 'eat', 'enjoy', 'full', 'even', 'famili']",0.4833333333333334,0.7269,"[('although', 'reduc'), ('reduc', 'food'), ('food', 'portion'), ('portion', 'still'), ('still', 'good'), ('good', 'place'), ('place', 'eat'), ('eat', 'enjoy'), ('enjoy', 'full'), ('full', 'even'), ('even', 'famili')]","[('although', 'reduc', 'food'), ('reduc', 'food', 'portion'), ('food', 'portion', 'still'), ('portion', 'still', 'good'), ('still', 'good', 'place'), ('good', 'place', 'eat'), ('place', 'eat', 'enjoy'), ('eat', 'enjoy', 'full'), ('enjoy', 'full', 'even'), ('full', 'even', 'famili')]",Postive
30,room nice food realli good problem attract younger crowd locat great next door ocean casino pick age said would stay,"['room', 'nice', 'food', 'realli', 'good', 'problem', 'attract', 'younger', 'crowd', 'locat', 'great', 'next', 'door', 'ocean', 'casino', 'pick', 'age', 'said', 'would', 'stay']","['room', 'nice', 'food', 'realli', 'good', 'problem', 'attract', 'young', 'crowd', 'locat', 'great', 'next', 'door', 'ocean', 'casino', 'pick', 'age', 'say', 'would', 'stay']",0.41999999999999993,0.8625,"[('room', 'nice'), ('nice', 'food'), ('food', 'realli'), ('realli', 'good'), ('good', 'problem'), ('problem', 'attract'), ('attract', 'young'), ('young', 'crowd'), ('crowd', 'locat'), ('locat', 'great'), ('great', 'next'), ('next', 'door'), ('door', 'ocean'), ('ocean', 'casino'), ('casino', 'pick'), ('pick', 'age'), ('age', 'say'), ('say', 'would'), ('would', 'stay')]","[('room', 'nice', 'food'), ('nice', 'food', 'realli'), ('food', 'realli', 'good'), ('realli', 'good', 'problem'), ('good', 'problem', 'attract'), ('problem', 'attract', 'young'), ('attract', 'young', 'crowd'), ('young', 'crowd', 'locat'), ('crowd', 'locat', 'great'), ('locat', 'great', 'next'), ('great', 'next', 'door'), ('next', 'door', 'ocean'), ('door', 'ocean', 'casino'), ('ocean', 'casino', 'pick'), ('casino', 'pick', 'age'), ('pick', 'age', 'say'), ('age', 'say', 'would'), ('say', 'would', 'stay')]",Postive
31,went partner birthday food amaz servic fantast cocktail good would definit go back,"['went', 'partner', 'birthday', 'food', 'amaz', 'servic', 'fantast', 'cocktail', 'good', 'would', 'definit', 'go', 'back']","['go', 'partner', 'birthday', 'food', 'amaz', 'servic', 'fantast', 'cocktail', 'good', 'would', 'definit', 'go', 'back']",0.35,0.4404,"[('go', 'partner'), ('partner', 'birthday'), ('birthday', 'food'), ('food', 'amaz'), ('amaz', 'servic'), ('servic', 'fantast'), ('fantast', 'cocktail'), ('cocktail', 'good'), ('good', 'would'), ('would', 'definit'), ('definit', 'go'), ('go', 'back')]","[('go', 'partner', 'birthday'), ('partner', 'birthday', 'food'), ('birthday', 'food', 'amaz'), ('food', 'amaz', 'servic'), ('amaz', 'servic', 'fantast'), ('servic', 'fantast', 'cocktail'), ('fantast', 'cocktail', 'good'), ('cocktail', 'good', 'would'), ('good', 'would', 'definit'), ('would', 'definit', 'go'), ('definit', 'go', 'back')]",Postive
32,love big place took us minut get tabl worth food awesom,"['love', 'big', 'place', 'took', 'us', 'minut', 'get', 'tabl', 'worth', 'food', 'awesom']","['love', 'big', 'place', 'take', 'us', 'minut', 'get', 'tabl', 'worth', 'food', 'awesom']",0.26666666666666666,0.7269,"[('love', 'big'), ('big', 'place'), ('place', 'take'), ('take', 'us'), ('us', 'minut'), ('minut', 'get'), ('get', 'tabl'), ('tabl', 'worth'), ('worth', 'food'), ('food', 'awesom')]","[('love', 'big', 'place'), ('big', 'place', 'take'), ('place', 'take', 'us'), ('take', 'us', 'minut'), ('us', 'minut', 'get'), ('minut', 'get', 'tabl'), ('get', 'tabl', 'worth'), ('tabl', 'worth', 'food'), ('worth', 'food', 'awesom')]",Postive
33,love vibe place servic realli good food awesom love pull pork sandwich orang feta side salad total recommend love rock n roll good food,"['love', 'vibe', 'place', 'servic', 'realli', 'good', 'food', 'awesom', 'love', 'pull', 'pork', 'sandwich', 'orang', 'feta', 'side', 'salad', 'total', 'recommend', 'love', 'rock', 'n', 'roll', 'good', 'food']","['love', 'vibe', 'place', 'servic', 'realli', 'good', 'food', 'awesom', 'love', 'pull', 'pork', 'sandwich', 'orang', 'feta', 'side', 'salad', 'total', 'recommend', 'love', 'rock', 'n', 'roll', 'good', 'food']",0.4833333333333334,0.9701,"[('love', 'vibe'), ('vibe', 'place'), ('place', 'servic'), ('servic', 'realli'), ('realli', 'good'), ('good', 'food'), ('food', 'awesom'), ('awesom', 'love'), ('love', 'pull'), ('pull', 'pork'), ('pork', 'sandwich'), ('sandwich', 'orang'), ('orang', 'feta'), ('feta', 'side'), ('side', 'salad'), ('salad', 'total'), ('total', 'recommend'), ('recommend', 'love'), ('love', 'rock'), ('rock', 'n'), ('n', 'roll'), ('roll', 'good'), ('good', 'food')]","[('love', 'vibe', 'place'), ('vibe', 'place', 'servic'), ('place', 'servic', 'realli'), ('servic', 'realli', 'good'), ('realli', 'good', 'food'), ('good', 'food', 'awesom'), ('food', 'awesom', 'love'), ('awesom', 'love', 'pull'), ('love', 'pull', 'pork'), ('pull', 'pork', 'sandwich'), ('pork', 'sandwich', 'orang'), ('sandwich', 'orang', 'feta'), ('orang', 'feta', 'side'), ('feta', 'side', 'salad'), ('side', 'salad', 'total'), ('salad', 'total', 'recommend'), ('total', 'recommend', 'love'), ('recommend', 'love', 'rock'), ('love', 'rock', 'n'), ('rock', 'n', 'roll'), ('n', 'roll', 'good'), ('roll', 'good', 'food')]",Postive
34,first time new york went hard rock cafe order two cheeseburg portion realli big perfect tast good atmospher highli recommend,"['first', 'time', 'new', 'york', 'went', 'hard', 'rock', 'cafe', 'order', 'two', 'cheeseburg', 'portion', 'realli', 'big', 'perfect', 'tast', 'good', 'atmospher', 'highli', 'recommend']","['first', 'time', 'new', 'york', 'go', 'hard', 'rock', 'cafe', 'order', 'two', 'cheeseburg', 'portion', 'realli', 'big', 'perfect', 'tast', 'good', 'atmospher', 'highli', 'recommend']",0.2991161616161616,0.8271,"[('first', 'time'), ('time', 'new'), ('new', 'york'), ('york', 'go'), ('go', 'hard'), ('hard', 'rock'), ('rock', 'cafe'), ('cafe', 'order'), ('order', 'two'), ('two', 'cheeseburg'), ('cheeseburg', 'portion'), ('portion', 'realli'), ('realli', 'big'), ('big', 'perfect'), ('perfect', 'tast'), ('tast', 'good'), ('good', 'atmospher'), ('atmospher', 'highli'), ('highli', 'recommend')]","[('first', 'time', 'new'), ('time', 'new', 'york'), ('new', 'york', 'go'), ('york', 'go', 'hard'), ('go', 'hard', 'rock'), ('hard', 'rock', 'cafe'), ('rock', 'cafe', 'order'), ('cafe', 'order', 'two'), ('order', 'two', 'cheeseburg'), ('two', 'cheeseburg', 'portion'), ('cheeseburg', 'portion', 'realli'), ('portion', 'realli', 'big'), ('realli', 'big', 'perfect'), ('big', 'perfect', 'tast'), ('perfect', 'tast', 'good'), ('tast', 'good', 'atmospher'), ('good', 'atmospher', 'highli'), ('atmospher', 'highli', 'recommend')]",Postive
35,food lush afford price wait min seat busi expect love dj music put everyon happi mood busi atmospher food still came quickli,"['food', 'lush', 'afford', 'price', 'wait', 'min', 'seat', 'busi', 'expect', 'love', 'dj', 'music', 'put', 'everyon', 'happi', 'mood', 'busi', 'atmospher', 'food', 'still', 'came', 'quickli']","['food', 'lush', 'afford', 'price', 'wait', 'min', 'seat', 'busi', 'expect', 'love', 'dj', 'music', 'put', 'everyon', 'happi', 'mood', 'busi', 'atmospher', 'food', 'still', 'come', 'quickli']",0.3,0.6369,"[('food', 'lush'), ('lush', 'afford'), ('afford', 'price'), ('price', 'wait'), ('wait', 'min'), ('min', 'seat'), ('seat', 'busi'), ('busi', 'expect'), ('expect', 'love'), ('love', 'dj'), ('dj', 'music'), ('music', 'put'), ('put', 'everyon'), ('everyon', 'happi'), ('happi', 'mood'), ('mood', 'busi'), ('busi', 'atmospher'), ('atmospher', 'food'), ('food', 'still'), ('still', 'come'), ('come', 'quickli')]","[('food', 'lush', 'afford'), ('lush', 'afford', 'price'), ('afford', 'price', 'wait'), ('price', 'wait', 'min'), ('wait', 'min', 'seat'), ('min', 'seat', 'busi'), ('seat', 'busi', 'expect'), ('busi', 'expect', 'love'), ('expect', 'love', 'dj'), ('love', 'dj', 'music'), ('dj', 'music', 'put'), ('music', 'put', 'everyon'), ('put', 'everyon', 'happi'), ('everyon', 'happi', 'mood'), ('happi', 'mood', 'busi'), ('mood', 'busi', 'atmospher'), ('busi', 'atmospher', 'food'), ('atmospher', 'food', 'still'), ('food', 'still', 'come'), ('still', 'come', 'quickli')]",Postive
36,ten day trip ny went dinner last three day row best food price afford environ excel,"['ten', 'day', 'trip', 'ny', 'went', 'dinner', 'last', 'three', 'day', 'row', 'best', 'food', 'price', 'afford', 'environ', 'excel']","['ten', 'day', 'trip', 'ny', 'go', 'dinner', 'last', 'three', 'day', 'row', 'best', 'food', 'price', 'afford', 'environ', 'excel']",0.3333333333333333,0.802,"[('ten', 'day'), ('day', 'trip'), ('trip', 'ny'), ('ny', 'go'), ('go', 'dinner'), ('dinner', 'last'), ('last', 'three'), ('three', 'day'), ('day', 'row'), ('row', 'best'), ('best', 'food'), ('food', 'price'), ('price', 'afford'), ('afford', 'environ'), ('environ', 'excel')]","[('ten', 'day', 'trip'), ('day', 'trip', 'ny'), ('trip', 'ny', 'go'), ('ny', 'go', 'dinner'), ('go', 'dinner', 'last'), ('dinner', 'last', 'three'), ('last', 'three', 'day'), ('three', 'day', 'row'), ('day', 'row', 'best'), ('row', 'best', 'food'), ('best', 'food', 'price'), ('food', 'price', 'afford'), ('price', 'afford', 'environ'), ('afford', 'environ', 'excel')]",Postive
37,nice cool place visit good food excel servic also good music play feel good highli recommend,"['nice', 'cool', 'place', 'visit', 'good', 'food', 'excel', 'servic', 'also', 'good', 'music', 'play', 'feel', 'good', 'highli', 'recommend']","['nice', 'cool', 'place', 'visit', 'good', 'food', 'excel', 'servic', 'also', 'good', 'music', 'play', 'feel', 'good', 'highli', 'recommend']",0.61,0.9623,"[('nice', 'cool'), ('cool', 'place'), ('place', 'visit'), ('visit', 'good'), ('good', 'food'), ('food', 'excel'), ('excel', 'servic'), ('servic', 'also'), ('also', 'good'), ('good', 'music'), ('music', 'play'), ('play', 'feel'), ('feel', 'good'), ('good', 'highli'), ('highli', 'recommend')]","[('nice', 'cool', 'place'), ('cool', 'place', 'visit'), ('place', 'visit', 'good'), ('visit', 'good', 'food'), ('good', 'food', 'excel'), ('food', 'excel', 'servic'), ('excel', 'servic', 'also'), ('servic', 'also', 'good'), ('also', 'good', 'music'), ('good', 'music', 'play'), ('music', 'play', 'feel'), ('play', 'feel', 'good'), ('feel', 'good', 'highli'), ('good', 'highli', 'recommend')]",Postive
